signal,evenement_id,ticker,date,sens,secteur,intensite
regulation,2026-02575,LLY,2026-02-10,standard,Health Care,1.0
regulation,2026-02575,PFE,2026-02-10,standard,Health Care,1.0
regulation,2026-02575,MRK,2026-02-10,standard,Health Care,1.0
regulation,2026-02575,AMZN,2026-02-10,standard,Consumer Discretionary,1.0
regulation,2026-02575,TSLA,2026-02-10,standard,Consumer Discretionary,1.0
regulation,2026-02575,HD,2026-02-10,standard,Consumer Discretionary,1.0
regulation,2026-02575,MCD,2026-02-10,standard,Consumer Discretionary,1.0
regulation,2026-02575,NKE,2026-02-10,standard,Consumer Discretionary,1.0
regulation,2026-02845,UNH,2026-02-12,standard,Health Care,1.0
regulation,2026-02845,JNJ,2026-02-12,standard,Health Care,1.0
regulation,2026-02845,LLY,2026-02-12,standard,Health Care,1.0
regulation,2026-02845,PFE,2026-02-12,standard,Health Care,1.0
regulation,2026-02845,MRK,2026-02-12,standard,Health Care,1.0
regulation,2026-02843,AMZN,2026-02-12,standard,Consumer Discretionary,1.0
regulation,2026-02843,TSLA,2026-02-12,standard,Consumer Discretionary,1.0
regulation,2026-02843,HD,2026-02-12,standard,Consumer Discretionary,1.0
regulation,2026-02843,MCD,2026-02-12,standard,Consumer Discretionary,1.0
regulation,2026-02843,NKE,2026-02-12,standard,Consumer Discretionary,1.0
regulation,2026-03065,AAPL,2026-02-17,significant,Information Technology,2.0
regulation,2026-03065,MSFT,2026-02-17,significant,Information Technology,2.0
regulation,2026-03065,NVDA,2026-02-17,significant,Information Technology,2.0
regulation,2026-03065,AVGO,2026-02-17,significant,Information Technology,2.0
regulation,2026-03065,AMD,2026-02-17,significant,Information Technology,2.0
regulation,2026-03072,AMZN,2026-02-17,standard,Consumer Discretionary,1.0
regulation,2026-03072,TSLA,2026-02-17,standard,Consumer Discretionary,1.0
regulation,2026-03072,HD,2026-02-17,standard,Consumer Discretionary,1.0
regulation,2026-03072,MCD,2026-02-17,standard,Consumer Discretionary,1.0
regulation,2026-03072,NKE,2026-02-17,standard,Consumer Discretionary,1.0
regulation,2026-03157,AMZN,2026-02-18,significant,Consumer Discretionary,2.0
regulation,2026-03157,TSLA,2026-02-18,significant,Consumer Discretionary,2.0
regulation,2026-03157,HD,2026-02-18,significant,Consumer Discretionary,2.0
regulation,2026-03157,MCD,2026-02-18,significant,Consumer Discretionary,2.0
regulation,2026-03157,NKE,2026-02-18,significant,Consumer Discretionary,2.0
regulation,2026-03286,UNH,2026-02-19,standard,Health Care,1.0
regulation,2026-03286,JNJ,2026-02-19,standard,Health Care,1.0
regulation,2026-03286,LLY,2026-02-19,standard,Health Care,1.0
regulation,2026-03286,PFE,2026-02-19,standard,Health Care,1.0
regulation,2026-03286,MRK,2026-02-19,standard,Health Care,1.0
regulation,2026-03300,AMZN,2026-02-19,significant,Consumer Discretionary,2.0
regulation,2026-03300,TSLA,2026-02-19,significant,Consumer Discretionary,2.0
regulation,2026-03300,HD,2026-02-19,significant,Consumer Discretionary,2.0
regulation,2026-03300,MCD,2026-02-19,significant,Consumer Discretionary,2.0
regulation,2026-03300,NKE,2026-02-19,significant,Consumer Discretionary,2.0
regulation,2026-03364,AMZN,2026-02-20,significant,Consumer Discretionary,2.0
regulation,2026-03364,TSLA,2026-02-20,significant,Consumer Discretionary,2.0
regulation,2026-03364,HD,2026-02-20,significant,Consumer Discretionary,2.0
regulation,2026-03364,MCD,2026-02-20,significant,Consumer Discretionary,2.0
regulation,2026-03364,NKE,2026-02-20,significant,Consumer Discretionary,2.0
regulation,2026-03638,UNH,2026-02-24,significant,Health Care,2.0
regulation,2026-03638,JNJ,2026-02-24,significant,Health Care,2.0
regulation,2026-03638,LLY,2026-02-24,significant,Health Care,2.0
regulation,2026-03638,PFE,2026-02-24,significant,Health Care,2.0
regulation,2026-03638,MRK,2026-02-24,significant,Health Care,2.0
regulation,2026-03691,XOM,2026-02-24,standard,Energy,1.0
regulation,2026-03691,CVX,2026-02-24,standard,Energy,1.0
regulation,2026-03691,COP,2026-02-24,standard,Energy,1.0
regulation,2026-03691,SLB,2026-02-24,standard,Energy,1.0
regulation,2026-03691,EOG,2026-02-24,standard,Energy,1.0
regulation,2026-03690,XOM,2026-02-24,standard,Energy,1.0
regulation,2026-03690,CVX,2026-02-24,standard,Energy,1.0
regulation,2026-03690,COP,2026-02-24,standard,Energy,1.0
regulation,2026-03690,SLB,2026-02-24,standard,Energy,1.0
regulation,2026-03690,EOG,2026-02-24,standard,Energy,1.0
regulation,2026-03638,XOM,2026-02-24,significant,Energy,2.0
regulation,2026-03638,CVX,2026-02-24,significant,Energy,2.0
regulation,2026-03638,COP,2026-02-24,significant,Energy,2.0
regulation,2026-03638,SLB,2026-02-24,significant,Energy,2.0
regulation,2026-03638,EOG,2026-02-24,significant,Energy,2.0
regulation,2026-03658,AMZN,2026-02-24,standard,Consumer Discretionary,1.0
regulation,2026-03658,TSLA,2026-02-24,standard,Consumer Discretionary,1.0
regulation,2026-03658,HD,2026-02-24,standard,Consumer Discretionary,1.0
regulation,2026-03658,MCD,2026-02-24,standard,Consumer Discretionary,1.0
regulation,2026-03658,NKE,2026-02-24,standard,Consumer Discretionary,1.0
regulation,2026-03638,AMZN,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03638,TSLA,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03638,HD,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03638,MCD,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03638,NKE,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03633,AMZN,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03633,TSLA,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03633,HD,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03633,MCD,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03633,NKE,2026-02-24,significant,Consumer Discretionary,2.0
regulation,2026-03744,AMZN,2026-02-25,standard,Consumer Discretionary,1.0
regulation,2026-03744,TSLA,2026-02-25,standard,Consumer Discretionary,1.0
regulation,2026-03744,HD,2026-02-25,standard,Consumer Discretionary,1.0
regulation,2026-03744,MCD,2026-02-25,standard,Consumer Discretionary,1.0
regulation,2026-03744,NKE,2026-02-25,standard,Consumer Discretionary,1.0
regulation,2026-03883,XOM,2026-02-26,standard,Energy,1.0
regulation,2026-03883,CVX,2026-02-26,standard,Energy,1.0
regulation,2026-03883,COP,2026-02-26,standard,Energy,1.0
regulation,2026-03883,SLB,2026-02-26,standard,Energy,1.0
regulation,2026-03883,EOG,2026-02-26,standard,Energy,1.0
regulation,2026-03995,AAPL,2026-02-27,standard,Information Technology,1.0
regulation,2026-03995,MSFT,2026-02-27,standard,Information Technology,1.0
regulation,2026-03995,NVDA,2026-02-27,standard,Information Technology,1.0
regulation,2026-03995,AVGO,2026-02-27,standard,Information Technology,1.0
regulation,2026-03995,AMD,2026-02-27,standard,Information Technology,1.0
regulation,2026-03995,XOM,2026-02-27,standard,Energy,1.0
regulation,2026-03995,CVX,2026-02-27,standard,Energy,1.0
regulation,2026-03995,COP,2026-02-27,standard,Energy,1.0
regulation,2026-03995,SLB,2026-02-27,standard,Energy,1.0
regulation,2026-03995,EOG,2026-02-27,standard,Energy,1.0
regulation,2026-03944,XOM,2026-02-27,standard,Energy,1.0
regulation,2026-03944,CVX,2026-02-27,standard,Energy,1.0
regulation,2026-03944,COP,2026-02-27,standard,Energy,1.0
regulation,2026-03944,SLB,2026-02-27,standard,Energy,1.0
regulation,2026-03944,EOG,2026-02-27,standard,Energy,1.0
regulation,2026-03937,XOM,2026-02-27,standard,Energy,1.0
regulation,2026-03937,CVX,2026-02-27,standard,Energy,1.0
regulation,2026-03937,COP,2026-02-27,standard,Energy,1.0
regulation,2026-03937,SLB,2026-02-27,standard,Energy,1.0
regulation,2026-03937,EOG,2026-02-27,standard,Energy,1.0
regulation,2026-03936,XOM,2026-02-27,standard,Energy,1.0
regulation,2026-03936,CVX,2026-02-27,standard,Energy,1.0
regulation,2026-03936,COP,2026-02-27,standard,Energy,1.0
regulation,2026-03936,SLB,2026-02-27,standard,Energy,1.0
regulation,2026-03936,EOG,2026-02-27,standard,Energy,1.0
regulation,2026-03931,XOM,2026-02-27,standard,Energy,1.0
regulation,2026-03931,CVX,2026-02-27,standard,Energy,1.0
regulation,2026-03931,COP,2026-02-27,standard,Energy,1.0
regulation,2026-03931,SLB,2026-02-27,standard,Energy,1.0
regulation,2026-03931,EOG,2026-02-27,standard,Energy,1.0
regulation,2026-03995,AMZN,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03995,TSLA,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03995,HD,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03995,MCD,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03995,NKE,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03936,AMZN,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03936,TSLA,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03936,HD,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03936,MCD,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-03936,NKE,2026-02-27,standard,Consumer Discretionary,1.0
regulation,2026-04084,UNH,2026-03-02,significant,Health Care,2.0
regulation,2026-04084,JNJ,2026-03-02,significant,Health Care,2.0
regulation,2026-04084,LLY,2026-03-02,significant,Health Care,2.0
regulation,2026-04084,PFE,2026-03-02,significant,Health Care,2.0
regulation,2026-04084,MRK,2026-03-02,significant,Health Care,2.0
regulation,2026-04135,XOM,2026-03-02,standard,Energy,1.0
regulation,2026-04135,CVX,2026-03-02,standard,Energy,1.0
regulation,2026-04135,COP,2026-03-02,standard,Energy,1.0
regulation,2026-04135,SLB,2026-03-02,standard,Energy,1.0
regulation,2026-04135,EOG,2026-03-02,standard,Energy,1.0
regulation,2026-04033,BA,2026-03-02,standard,Industrials,1.0
regulation,2026-04033,CAT,2026-03-02,standard,Industrials,1.0
regulation,2026-04033,GE,2026-03-02,standard,Industrials,1.0
regulation,2026-04033,LMT,2026-03-02,standard,Industrials,1.0
regulation,2026-04033,RTX,2026-03-02,standard,Industrials,1.0
regulation,2026-04127,AMZN,2026-03-02,standard,Consumer Discretionary,1.0
regulation,2026-04127,TSLA,2026-03-02,standard,Consumer Discretionary,1.0
regulation,2026-04127,HD,2026-03-02,standard,Consumer Discretionary,1.0
regulation,2026-04127,MCD,2026-03-02,standard,Consumer Discretionary,1.0
regulation,2026-04127,NKE,2026-03-02,standard,Consumer Discretionary,1.0
regulation,2026-04337,XOM,2026-03-04,standard,Energy,1.0
regulation,2026-04337,CVX,2026-03-04,standard,Energy,1.0
regulation,2026-04337,COP,2026-03-04,standard,Energy,1.0
regulation,2026-04337,SLB,2026-03-04,standard,Energy,1.0
regulation,2026-04337,EOG,2026-03-04,standard,Energy,1.0
regulation,2026-04320,XOM,2026-03-04,standard,Energy,1.0
regulation,2026-04320,CVX,2026-03-04,standard,Energy,1.0
regulation,2026-04320,COP,2026-03-04,standard,Energy,1.0
regulation,2026-04320,SLB,2026-03-04,standard,Energy,1.0
regulation,2026-04320,EOG,2026-03-04,standard,Energy,1.0
regulation,2026-04304,XOM,2026-03-04,standard,Energy,1.0
regulation,2026-04304,CVX,2026-03-04,standard,Energy,1.0
regulation,2026-04304,COP,2026-03-04,standard,Energy,1.0
regulation,2026-04304,SLB,2026-03-04,standard,Energy,1.0
regulation,2026-04304,EOG,2026-03-04,standard,Energy,1.0
regulation,2026-04368,UNH,2026-03-05,standard,Health Care,1.0
regulation,2026-04368,JNJ,2026-03-05,standard,Health Care,1.0
regulation,2026-04368,LLY,2026-03-05,standard,Health Care,1.0
regulation,2026-04368,PFE,2026-03-05,standard,Health Care,1.0
regulation,2026-04368,MRK,2026-03-05,standard,Health Care,1.0
regulation,2026-04366,UNH,2026-03-05,standard,Health Care,1.0
regulation,2026-04366,JNJ,2026-03-05,standard,Health Care,1.0
regulation,2026-04366,LLY,2026-03-05,standard,Health Care,1.0
regulation,2026-04366,PFE,2026-03-05,standard,Health Care,1.0
regulation,2026-04366,MRK,2026-03-05,standard,Health Care,1.0
regulation,2026-04388,XOM,2026-03-05,standard,Energy,1.0
regulation,2026-04388,CVX,2026-03-05,standard,Energy,1.0
regulation,2026-04388,COP,2026-03-05,standard,Energy,1.0
regulation,2026-04388,SLB,2026-03-05,standard,Energy,1.0
regulation,2026-04388,EOG,2026-03-05,standard,Energy,1.0
regulation,2026-04466,BA,2026-03-06,standard,Industrials,1.0
regulation,2026-04466,CAT,2026-03-06,standard,Industrials,1.0
regulation,2026-04466,GE,2026-03-06,standard,Industrials,1.0
regulation,2026-04466,LMT,2026-03-06,standard,Industrials,1.0
regulation,2026-04466,RTX,2026-03-06,standard,Industrials,1.0
regulation,2026-04448,BA,2026-03-06,standard,Industrials,1.0
regulation,2026-04448,CAT,2026-03-06,standard,Industrials,1.0
regulation,2026-04448,GE,2026-03-06,standard,Industrials,1.0
regulation,2026-04448,LMT,2026-03-06,standard,Industrials,1.0
regulation,2026-04448,RTX,2026-03-06,standard,Industrials,1.0
regulation,2026-04558,XOM,2026-03-09,standard,Energy,1.0
regulation,2026-04558,CVX,2026-03-09,standard,Energy,1.0
regulation,2026-04558,COP,2026-03-09,standard,Energy,1.0
regulation,2026-04558,SLB,2026-03-09,standard,Energy,1.0
regulation,2026-04558,EOG,2026-03-09,standard,Energy,1.0
regulation,2026-04517,XOM,2026-03-09,significant,Energy,2.0
regulation,2026-04517,CVX,2026-03-09,significant,Energy,2.0
regulation,2026-04517,COP,2026-03-09,significant,Energy,2.0
regulation,2026-04517,SLB,2026-03-09,significant,Energy,2.0
regulation,2026-04517,EOG,2026-03-09,significant,Energy,2.0
regulation,2026-04657,UNH,2026-03-10,standard,Health Care,1.0
regulation,2026-04657,JNJ,2026-03-10,standard,Health Care,1.0
regulation,2026-04657,LLY,2026-03-10,standard,Health Care,1.0
regulation,2026-04657,PFE,2026-03-10,standard,Health Care,1.0
regulation,2026-04657,MRK,2026-03-10,standard,Health Care,1.0
regulation,2026-04668,XOM,2026-03-10,standard,Energy,1.0
regulation,2026-04668,CVX,2026-03-10,standard,Energy,1.0
regulation,2026-04668,COP,2026-03-10,standard,Energy,1.0
regulation,2026-04668,SLB,2026-03-10,standard,Energy,1.0
regulation,2026-04668,EOG,2026-03-10,standard,Energy,1.0
regulation,2026-04646,XOM,2026-03-10,significant,Energy,2.0
regulation,2026-04646,CVX,2026-03-10,significant,Energy,2.0
regulation,2026-04646,COP,2026-03-10,significant,Energy,2.0
regulation,2026-04646,SLB,2026-03-10,significant,Energy,2.0
regulation,2026-04646,EOG,2026-03-10,significant,Energy,2.0
regulation,2026-04606,BA,2026-03-10,significant,Industrials,2.0
regulation,2026-04606,CAT,2026-03-10,significant,Industrials,2.0
regulation,2026-04606,GE,2026-03-10,significant,Industrials,2.0
regulation,2026-04606,LMT,2026-03-10,significant,Industrials,2.0
regulation,2026-04606,RTX,2026-03-10,significant,Industrials,2.0
regulation,2026-04668,AMZN,2026-03-10,standard,Consumer Discretionary,1.0
regulation,2026-04668,TSLA,2026-03-10,standard,Consumer Discretionary,1.0
regulation,2026-04668,HD,2026-03-10,standard,Consumer Discretionary,1.0
regulation,2026-04668,MCD,2026-03-10,standard,Consumer Discretionary,1.0
regulation,2026-04668,NKE,2026-03-10,standard,Consumer Discretionary,1.0
regulation,2026-04646,AMZN,2026-03-10,significant,Consumer Discretionary,2.0
regulation,2026-04646,TSLA,2026-03-10,significant,Consumer Discretionary,2.0
regulation,2026-04646,HD,2026-03-10,significant,Consumer Discretionary,2.0
regulation,2026-04646,MCD,2026-03-10,significant,Consumer Discretionary,2.0
regulation,2026-04646,NKE,2026-03-10,significant,Consumer Discretionary,2.0
regulation,2026-04737,BA,2026-03-11,significant,Industrials,2.0
regulation,2026-04737,CAT,2026-03-11,significant,Industrials,2.0
regulation,2026-04737,GE,2026-03-11,significant,Industrials,2.0
regulation,2026-04737,LMT,2026-03-11,significant,Industrials,2.0
regulation,2026-04737,RTX,2026-03-11,significant,Industrials,2.0
regulation,2026-04832,BA,2026-03-12,standard,Industrials,1.0
regulation,2026-04832,CAT,2026-03-12,standard,Industrials,1.0
regulation,2026-04832,GE,2026-03-12,standard,Industrials,1.0
regulation,2026-04832,LMT,2026-03-12,standard,Industrials,1.0
regulation,2026-04832,RTX,2026-03-12,standard,Industrials,1.0
regulation,2026-04831,BA,2026-03-12,standard,Industrials,1.0
regulation,2026-04831,CAT,2026-03-12,standard,Industrials,1.0
regulation,2026-04831,GE,2026-03-12,standard,Industrials,1.0
regulation,2026-04831,LMT,2026-03-12,standard,Industrials,1.0
regulation,2026-04831,RTX,2026-03-12,standard,Industrials,1.0
regulation,2026-04829,BA,2026-03-12,standard,Industrials,1.0
regulation,2026-04829,CAT,2026-03-12,standard,Industrials,1.0
regulation,2026-04829,GE,2026-03-12,standard,Industrials,1.0
regulation,2026-04829,LMT,2026-03-12,standard,Industrials,1.0
regulation,2026-04829,RTX,2026-03-12,standard,Industrials,1.0
regulation,2026-04991,XOM,2026-03-13,standard,Energy,1.0
regulation,2026-04991,CVX,2026-03-13,standard,Energy,1.0
regulation,2026-04991,COP,2026-03-13,standard,Energy,1.0
regulation,2026-04991,SLB,2026-03-13,standard,Energy,1.0
regulation,2026-04991,EOG,2026-03-13,standard,Energy,1.0
regulation,2026-05117,BA,2026-03-16,standard,Industrials,1.0
regulation,2026-05117,CAT,2026-03-16,standard,Industrials,1.0
regulation,2026-05117,GE,2026-03-16,standard,Industrials,1.0
regulation,2026-05117,LMT,2026-03-16,standard,Industrials,1.0
regulation,2026-05117,RTX,2026-03-16,standard,Industrials,1.0
regulation,2026-05167,XOM,2026-03-17,significant,Energy,2.0
regulation,2026-05167,CVX,2026-03-17,significant,Energy,2.0
regulation,2026-05167,COP,2026-03-17,significant,Energy,2.0
regulation,2026-05167,SLB,2026-03-17,significant,Energy,2.0
regulation,2026-05167,EOG,2026-03-17,significant,Energy,2.0
regulation,2026-05167,AMZN,2026-03-17,significant,Consumer Discretionary,2.0
regulation,2026-05167,TSLA,2026-03-17,significant,Consumer Discretionary,2.0
regulation,2026-05167,HD,2026-03-17,significant,Consumer Discretionary,2.0
regulation,2026-05167,MCD,2026-03-17,significant,Consumer Discretionary,2.0
regulation,2026-05167,NKE,2026-03-17,significant,Consumer Discretionary,2.0
regulation,2026-05261,UNH,2026-03-18,standard,Health Care,1.0
regulation,2026-05261,JNJ,2026-03-18,standard,Health Care,1.0
regulation,2026-05261,LLY,2026-03-18,standard,Health Care,1.0
regulation,2026-05261,PFE,2026-03-18,standard,Health Care,1.0
regulation,2026-05261,MRK,2026-03-18,standard,Health Care,1.0
regulation,2026-05281,XOM,2026-03-18,standard,Energy,1.0
regulation,2026-05281,CVX,2026-03-18,standard,Energy,1.0
